boroct2010,variable_num,label,estimate
1003700,10,HHI 45-50k,0
1003700,11,HHI 50-60k,58
1003700,12,HHI 60-75k,59
1003700,13,HHI 75-100k,76
1003700,14,HHI 100-125k,179
1003700,15,HHI 125-150k,34
1003700,16,HHI 150-200k,191
1003700,17,HHI 200k+,552
1003800,2,HHI <10k,564
1003800,3,HHI 10-15k,166
1003800,4,HHI 15-20k,139
1003800,5,HHI 20-25k,213
1003800,6,HHI 25-30k,215
1003800,7,HHI 30-35k,89
1003800,8,HHI 35-40k,210
1003800,9,HHI 40-45k,0
1003800,10,HHI 45-50k,241
1003800,11,HHI 50-60k,257
1003800,12,HHI 60-75k,685
1003800,13,HHI 75-100k,241
1003800,14,HHI 100-125k,420
1003800,15,HHI 125-150k,257
1003800,16,HHI 150-200k,548
1003800,17,HHI 200k+,646
1003900,2,HHI <10k,31
1003900,3,HHI 10-15k,32
1003900,4,HHI 15-20k,87
1003900,5,HHI 20-25k,50
1003900,6,HHI 25-30k,83
1003900,7,HHI 30-35k,61
1003900,8,HHI 35-40k,13
1003900,9,HHI 40-45k,69
1003900,10,HHI 45-50k,89
1003900,11,HHI 50-60k,103
1003900,12,HHI 60-75k,118
1003900,13,HHI 75-100k,188
1003900,14,HHI 100-125k,257
1003900,15,HHI 125-150k,57
1003900,16,HHI 150-200k,144
1003900,17,HHI 200k+,1507
1004000,2,HHI <10k,178
1004000,3,HHI 10-15k,180
1004000,4,HHI 15-20k,24
1004000,5,HHI 20-25k,124
1004000,6,HHI 25-30k,153
1004000,7,HHI 30-35k,260
1004000,8,HHI 35-40k,133
1004000,9,HHI 40-45k,146
1004000,10,HHI 45-50k,79
1004000,11,HHI 50-60k,287
1004000,12,HHI 60-75k,302
1004000,13,HHI 75-100k,339
1004000,14,HHI 100-125k,239
1004000,15,HHI 125-150k,302
1004000,16,HHI 150-200k,316
1004000,17,HHI 200k+,960
1004100,2,HHI <10k,137
1004100,3,HHI 10-15k,408
1004100,4,HHI 15-20k,127
1004100,5,HHI 20-25k,104
1004100,6,HHI 25-30k,60
1004100,7,HHI 30-35k,99
1004100,8,HHI 35-40k,66
1004100,9,HHI 40-45k,104
1004100,10,HHI 45-50k,44
1004100,11,HHI 50-60k,134
1004100,12,HHI 60-75k,155
1004100,13,HHI 75-100k,381
1004100,14,HHI 100-125k,462
1004100,15,HHI 125-150k,316
1004100,16,HHI 150-200k,190
1004100,17,HHI 200k+,593
1004200,2,HHI <10k,68
1004200,3,HHI 10-15k,57
1004200,4,HHI 15-20k,62
1004200,5,HHI 20-25k,58
1004200,6,HHI 25-30k,25
1004200,7,HHI 30-35k,67
1004200,8,HHI 35-40k,9
1004200,9,HHI 40-45k,9
1004200,10,HHI 45-50k,23
1004200,11,HHI 50-60k,44
1004200,12,HHI 60-75k,62
1004200,13,HHI 75-100k,85
1004200,14,HHI 100-125k,147
1004200,15,HHI 125-150k,102
1004200,16,HHI 150-200k,137
1004200,17,HHI 200k+,655
1004300,2,HHI <10k,249
1004300,3,HHI 10-15k,45
1004300,4,HHI 15-20k,122
1004300,5,HHI 20-25k,82
1004300,6,HHI 25-30k,20
1004300,7,HHI 30-35k,16
1004300,8,HHI 35-40k,0
1004300,9,HHI 40-45k,96
1004300,10,HHI 45-50k,25
1004300,11,HHI 50-60k,160
1004300,12,HHI 60-75k,243
1004300,13,HHI 75-100k,299
1004300,14,HHI 100-125k,140
1004300,15,HHI 125-150k,50
1004300,16,HHI 150-200k,118
1004300,17,HHI 200k+,444
1004400,2,HHI <10k,521
1004400,3,HHI 10-15k,60
1004400,4,HHI 15-20k,0
1004400,5,HHI 20-25k,148
1004400,6,HHI 25-30k,100
1004400,7,HHI 30-35k,68
1004400,8,HHI 35-40k,111
1004400,9,HHI 40-45k,145
1004400,10,HHI 45-50k,383
1004400,11,HHI 50-60k,762
1004400,12,HHI 60-75k,558
1004400,13,HHI 75-100k,1001
1004400,14,HHI 100-125k,754
1004400,15,HHI 125-150k,519
1004400,16,HHI 150-200k,778
1004400,17,HHI 200k+,2181
1004500,2,HHI <10k,11
1004500,3,HHI 10-15k,10
1004500,4,HHI 15-20k,6
1004500,5,HHI 20-25k,17
1004500,6,HHI 25-30k,32
1004500,7,HHI 30-35k,0
1004500,8,HHI 35-40k,0
1004500,9,HHI 40-45k,27
1004500,10,HHI 45-50k,7
1004500,11,HHI 50-60k,5
1004500,12,HHI 60-75k,39
1004500,13,HHI 75-100k,42
1004500,14,HHI 100-125k,12
1004500,15,HHI 125-150k,14
1004500,16,HHI 150-200k,38
1004500,17,HHI 200k+,145
1004700,2,HHI <10k,85
1004700,3,HHI 10-15k,11
1004700,4,HHI 15-20k,22
1004700,5,HHI 20-25k,25
1004700,6,HHI 25-30k,39
1004700,7,HHI 30-35k,11
1004700,8,HHI 35-40k,0
1004700,9,HHI 40-45k,65
1004700,10,HHI 45-50k,9
1004700,11,HHI 50-60k,76
1004700,12,HHI 60-75k,102
1004700,13,HHI 75-100k,89
1004700,14,HHI 100-125k,152
1004700,15,HHI 125-150k,67
1004700,16,HHI 150-200k,114
1004700,17,HHI 200k+,475
1004800,2,HHI <10k,102
1004800,3,HHI 10-15k,36
1004800,4,HHI 15-20k,52
1004800,5,HHI 20-25k,50
1004800,6,HHI 25-30k,63
1004800,7,HHI 30-35k,0
1004800,8,HHI 35-40k,72
1004800,9,HHI 40-45k,50
1004800,10,HHI 45-50k,19
1004800,11,HHI 50-60k,140
1004800,12,HHI 60-75k,210
1004800,13,HHI 75-100k,321
1004800,14,HHI 100-125k,219
1004800,15,HHI 125-150k,165
1004800,16,HHI 150-200k,573
1004800,17,HHI 200k+,892
1004900,2,HHI <10k,226
1004900,3,HHI 10-15k,51
1004900,4,HHI 15-20k,47
1004900,5,HHI 20-25k,33
1004900,6,HHI 25-30k,127
1004900,7,HHI 30-35k,0
1004900,8,HHI 35-40k,149
1004900,9,HHI 40-45k,68
1004900,10,HHI 45-50k,38
1004900,11,HHI 50-60k,143
1004900,12,HHI 60-75k,215
1004900,13,HHI 75-100k,252
1004900,14,HHI 100-125k,222
1004900,15,HHI 125-150k,162
1004900,16,HHI 150-200k,268
1004900,17,HHI 200k+,664
1005000,2,HHI <10k,118
1005000,3,HHI 10-15k,32
1005000,4,HHI 15-20k,61
1005000,5,HHI 20-25k,87
1005000,6,HHI 25-30k,18
1005000,7,HHI 30-35k,0
1005000,8,HHI 35-40k,57
1005000,9,HHI 40-45k,11
1005000,10,HHI 45-50k,31
1005000,11,HHI 50-60k,199
1005000,12,HHI 60-75k,246
1005000,13,HHI 75-100k,312
1005000,14,HHI 100-125k,214
1005000,15,HHI 125-150k,124
1005000,16,HHI 150-200k,314
1005000,17,HHI 200k+,1013
1005200,2,HHI <10k,73
1005200,3,HHI 10-15k,35
1005200,4,HHI 15-20k,9
1005200,5,HHI 20-25k,24
1005200,6,HHI 25-30k,28
1005200,7,HHI 30-35k,9
1005200,8,HHI 35-40k,0
1005200,9,HHI 40-45k,27
1005200,10,HHI 45-50k,0
1005200,11,HHI 50-60k,18
1005200,12,HHI 60-75k,89
1005200,13,HHI 75-100k,124
1005200,14,HHI 100-125k,72
1005200,15,HHI 125-150k,93
1005200,16,HHI 150-200k,184
1005200,17,HHI 200k+,584
1005400,2,HHI <10k,57
1005400,3,HHI 10-15k,16
1005400,4,HHI 15-20k,41
1005400,5,HHI 20-25k,0
1005400,6,HHI 25-30k,37
1005400,7,HHI 30-35k,62
1005400,8,HHI 35-40k,62
1005400,9,HHI 40-45k,62
1005400,10,HHI 45-50k,0
1005400,11,HHI 50-60k,95
1005400,12,HHI 60-75k,48
1005400,13,HHI 75-100k,165
1005400,14,HHI 100-125k,207
1005400,15,HHI 125-150k,234
1005400,16,HHI 150-200k,420
1005400,17,HHI 200k+,1168
1005501,2,HHI <10k,85
1005501,3,HHI 10-15k,52
1005501,4,HHI 15-20k,60
1005501,5,HHI 20-25k,17
1005501,6,HHI 25-30k,23
1005501,7,HHI 30-35k,80
1005501,8,HHI 35-40k,18
1005501,9,HHI 40-45k,17
1005501,10,HHI 45-50k,9
1005501,11,HHI 50-60k,59
1005501,12,HHI 60-75k,135
1005501,13,HHI 75-100k,90
1005501,14,HHI 100-125k,223
1005501,15,HHI 125-150k,119
1005501,16,HHI 150-200k,301
1005501,17,HHI 200k+,825
1005502,2,HHI <10k,49
1005502,3,HHI 10-15k,0
1005502,4,HHI 15-20k,45
1005502,5,HHI 20-25k,11
1005502,6,HHI 25-30k,0
1005502,7,HHI 30-35k,0
1005502,8,HHI 35-40k,7
1005502,9,HHI 40-45k,7
1005502,10,HHI 45-50k,0
1005502,11,HHI 50-60k,31
1005502,12,HHI 60-75k,54
1005502,13,HHI 75-100k,73
1005502,14,HHI 100-125k,183
1005502,15,HHI 125-150k,109
1005502,16,HHI 150-200k,88
1005502,17,HHI 200k+,312
1005600,2,HHI <10k,110
1005600,3,HHI 10-15k,269
1005600,4,HHI 15-20k,14
1005600,5,HHI 20-25k,189
1005600,6,HHI 25-30k,49
1005600,7,HHI 30-35k,10
1005600,8,HHI 35-40k,0
1005600,9,HHI 40-45k,0
1005600,10,HHI 45-50k,20
1005600,11,HHI 50-60k,134
1005600,12,HHI 60-75k,59
1005600,13,HHI 75-100k,85
1005600,14,HHI 100-125k,57
1005600,15,HHI 125-150k,148
1005600,16,HHI 150-200k,249
1005600,17,HHI 200k+,853
1005700,2,HHI <10k,73
1005700,3,HHI 10-15k,8
1005700,4,HHI 15-20k,8
1005700,5,HHI 20-25k,18
1005700,6,HHI 25-30k,19
1005700,7,HHI 30-35k,50
1005700,8,HHI 35-40k,17
1005700,9,HHI 40-45k,35
1005700,10,HHI 45-50k,31
1005700,11,HHI 50-60k,100
1005700,12,HHI 60-75k,16
1005700,13,HHI 75-100k,90
1005700,14,HHI 100-125k,98
1005700,15,HHI 125-150k,87
1005700,16,HHI 150-200k,187
1005700,17,HHI 200k+,719
1005800,2,HHI <10k,91
1005800,3,HHI 10-15k,52
1005800,4,HHI 15-20k,61
1005800,5,HHI 20-25k,21
1005800,6,HHI 25-30k,24
1005800,7,HHI 30-35k,58
1005800,8,HHI 35-40k,30
1005800,9,HHI 40-45k,19
1005800,10,HHI 45-50k,0
1005800,11,HHI 50-60k,41
1005800,12,HHI 60-75k,142
1005800,13,HHI 75-100k,146
1005800,14,HHI 100-125k,80
1005800,15,HHI 125-150k,252
1005800,16,HHI 150-200k,185
1005800,17,HHI 200k+,1205
1005900,2,HHI <10k,109
1005900,3,HHI 10-15k,55
1005900,4,HHI 15-20k,54
1005900,5,HHI 20-25k,115
1005900,6,HHI 25-30k,12
1005900,7,HHI 30-35k,85
1005900,8,HHI 35-40k,53
1005900,9,HHI 40-45k,91
1005900,10,HHI 45-50k,80
1005900,11,HHI 50-60k,104
1005900,12,HHI 60-75k,171
1005900,13,HHI 75-100k,284
1005900,14,HHI 100-125k,157
1005900,15,HHI 125-150k,239
1005900,16,HHI 150-200k,204
1005900,17,HHI 200k+,960
1006000,2,HHI <10k,72
1006000,3,HHI 10-15k,0
1006000,4,HHI 15-20k,16
1006000,5,HHI 20-25k,45
1006000,6,HHI 25-30k,36
1006000,7,HHI 30-35k,55
1006000,8,HHI 35-40k,23
1006000,9,HHI 40-45k,79
1006000,10,HHI 45-50k,95
1006000,11,HHI 50-60k,50
1006000,12,HHI 60-75k,87
1006000,13,HHI 75-100k,122
1006000,14,HHI 100-125k,188
1006000,15,HHI 125-150k,192
1006000,16,HHI 150-200k,270
1006000,17,HHI 200k+,1082
1006100,2,HHI <10k,50
1006100,3,HHI 10-15k,17
1006100,4,HHI 15-20k,30
1006100,5,HHI 20-25k,0
1006100,6,HHI 25-30k,14
1006100,7,HHI 30-35k,38
1006100,8,HHI 35-40k,21
1006100,9,HHI 40-45k,0
1006100,10,HHI 45-50k,8
1006100,11,HHI 50-60k,90
1006100,12,HHI 60-75k,103
1006100,13,HHI 75-100k,164
1006100,14,HHI 100-125k,131
1006100,15,HHI 125-150k,101
1006100,16,HHI 150-200k,226
1006100,17,HHI 200k+,1082
1006200,2,HHI <10k,148
1006200,3,HHI 10-15k,55
1006200,4,HHI 15-20k,13
1006200,5,HHI 20-25k,43
1006200,6,HHI 25-30k,27
1006200,7,HHI 30-35k,0
1006200,8,HHI 35-40k,31
1006200,9,HHI 40-45k,76
1006200,10,HHI 45-50k,30
1006200,11,HHI 50-60k,71
1006200,12,HHI 60-75k,178
1006200,13,HHI 75-100k,136
1006200,14,HHI 100-125k,129
1006200,15,HHI 125-150k,104
1006200,16,HHI 150-200k,156
1006200,17,HHI 200k+,283
1006300,2,HHI <10k,172
1006300,3,HHI 10-15k,34
1006300,4,HHI 15-20k,87
1006300,5,HHI 20-25k,39
1006300,6,HHI 25-30k,32
1006300,7,HHI 30-35k,30
1006300,8,HHI 35-40k,39
1006300,9,HHI 40-45k,50
1006300,10,HHI 45-50k,68
1006300,11,HHI 50-60k,45
1006300,12,HHI 60-75k,52
1006300,13,HHI 75-100k,322
1006300,14,HHI 100-125k,250
1006300,15,HHI 125-150k,334
1006300,16,HHI 150-200k,407
1006300,17,HHI 200k+,1398
1006400,2,HHI <10k,222
1006400,3,HHI 10-15k,169
1006400,4,HHI 15-20k,225
1006400,5,HHI 20-25k,23
1006400,6,HHI 25-30k,153
1006400,7,HHI 30-35k,109
1006400,8,HHI 35-40k,45
1006400,9,HHI 40-45k,32
1006400,10,HHI 45-50k,73
1006400,11,HHI 50-60k,79
1006400,12,HHI 60-75k,280
1006400,13,HHI 75-100k,481
1006400,14,HHI 100-125k,486
1006400,15,HHI 125-150k,302
1006400,16,HHI 150-200k,473
1006400,17,HHI 200k+,1251
1006500,2,HHI <10k,206
1006500,3,HHI 10-15k,26
1006500,4,HHI 15-20k,156
1006500,5,HHI 20-25k,8
1006500,6,HHI 25-30k,0
1006500,7,HHI 30-35k,94
1006500,8,HHI 35-40k,146
1006500,9,HHI 40-45k,42
1006500,10,HHI 45-50k,121
1006500,11,HHI 50-60k,142
1006500,12,HHI 60-75k,229
1006500,13,HHI 75-100k,248
1006500,14,HHI 100-125k,519
1006500,15,HHI 125-150k,157
1006500,16,HHI 150-200k,281
1006500,17,HHI 200k+,747
1006600,2,HHI <10k,514
1006600,3,HHI 10-15k,367
1006600,4,HHI 15-20k,116
1006600,5,HHI 20-25k,317
1006600,6,HHI 25-30k,378
1006600,7,HHI 30-35k,209
1006600,8,HHI 35-40k,305
1006600,9,HHI 40-45k,226
1006600,10,HHI 45-50k,92
1006600,11,HHI 50-60k,186
1006600,12,HHI 60-75k,420
1006600,13,HHI 75-100k,538
1006600,14,HHI 100-125k,322
1006600,15,HHI 125-150k,413
1006600,16,HHI 150-200k,308
1006600,17,HHI 200k+,1741
1006700,2,HHI <10k,56
1006700,3,HHI 10-15k,28
1006700,4,HHI 15-20k,16
1006700,5,HHI 20-25k,104
1006700,6,HHI 25-30k,44
1006700,7,HHI 30-35k,99
1006700,8,HHI 35-40k,94
1006700,9,HHI 40-45k,133
1006700,10,HHI 45-50k,52
1006700,11,HHI 50-60k,106
1006700,12,HHI 60-75k,173
1006700,13,HHI 75-100k,590
1006700,14,HHI 100-125k,384
1006700,15,HHI 125-150k,217
1006700,16,HHI 150-200k,520
1006700,17,HHI 200k+,873
1006800,2,HHI <10k,107
1006800,3,HHI 10-15k,132
1006800,4,HHI 15-20k,102
1006800,5,HHI 20-25k,34
1006800,6,HHI 25-30k,50
1006800,7,HHI 30-35k,36
1006800,8,HHI 35-40k,210
1006800,9,HHI 40-45k,171
1006800,10,HHI 45-50k,25
1006800,11,HHI 50-60k,73
1006800,12,HHI 60-75k,115
1006800,13,HHI 75-100k,280
1006800,14,HHI 100-125k,291
1006800,15,HHI 125-150k,440
1006800,16,HHI 150-200k,324
1006800,17,HHI 200k+,1201
1006900,2,HHI <10k,0
1006900,3,HHI 10-15k,18
1006900,4,HHI 15-20k,42
1006900,5,HHI 20-25k,0
1006900,6,HHI 25-30k,0
1006900,7,HHI 30-35k,23
1006900,8,HHI 35-40k,0
1006900,9,HHI 40-45k,7
1006900,10,HHI 45-50k,15
1006900,11,HHI 50-60k,0
1006900,12,HHI 60-75k,36
1006900,13,HHI 75-100k,104
1006900,14,HHI 100-125k,83
1006900,15,HHI 125-150k,37
1006900,16,HHI 150-200k,120
1006900,17,HHI 200k+,632
1007000,2,HHI <10k,153
1007000,3,HHI 10-15k,73
1007000,4,HHI 15-20k,54
1007000,5,HHI 20-25k,121
1007000,6,HHI 25-30k,163
1007000,7,HHI 30-35k,123
1007000,8,HHI 35-40k,60
1007000,9,HHI 40-45k,94
1007000,10,HHI 45-50k,11
1007000,11,HHI 50-60k,374
1007000,12,HHI 60-75k,271
1007000,13,HHI 75-100k,549
1007000,14,HHI 100-125k,681
1007000,15,HHI 125-150k,331
1007000,16,HHI 150-200k,552
1007000,17,HHI 200k+,1201
1007100,2,HHI <10k,53
1007100,3,HHI 10-15k,39
1007100,4,HHI 15-20k,31
1007100,5,HHI 20-25k,84
1007100,6,HHI 25-30k,61
1007100,7,HHI 30-35k,32
1007100,8,HHI 35-40k,42
1007100,9,HHI 40-45k,88
1007100,10,HHI 45-50k,52
1007100,11,HHI 50-60k,105
1007100,12,HHI 60-75k,106
1007100,13,HHI 75-100k,185
1007100,14,HHI 100-125k,366
1007100,15,HHI 125-150k,171
1007100,16,HHI 150-200k,488
1007100,17,HHI 200k+,1208
1007200,2,HHI <10k,168
1007200,3,HHI 10-15k,149
1007200,4,HHI 15-20k,20
1007200,5,HHI 20-25k,115
1007200,6,HHI 25-30k,0
1007200,7,HHI 30-35k,0
1007200,8,HHI 35-40k,69
1007200,9,HHI 40-45k,156
1007200,10,HHI 45-50k,54
1007200,11,HHI 50-60k,61
1007200,12,HHI 60-75k,280
1007200,13,HHI 75-100k,599
1007200,14,HHI 100-125k,398
1007200,15,HHI 125-150k,272
1007200,16,HHI 150-200k,581
1007200,17,HHI 200k+,1117
1007300,2,HHI <10k,141
1007300,3,HHI 10-15k,47
1007300,4,HHI 15-20k,127
1007300,5,HHI 20-25k,81
1007300,6,HHI 25-30k,172
1007300,7,HHI 30-35k,81
1007300,8,HHI 35-40k,99
1007300,9,HHI 40-45k,108
1007300,10,HHI 45-50k,78
1007300,11,HHI 50-60k,64
1007300,12,HHI 60-75k,287
1007300,13,HHI 75-100k,224
1007300,14,HHI 100-125k,283
1007300,15,HHI 125-150k,232
1007300,16,HHI 150-200k,449
1007300,17,HHI 200k+,1088
1007400,2,HHI <10k,111
1007400,3,HHI 10-15k,9
1007400,4,HHI 15-20k,13
1007400,5,HHI 20-25k,8
1007400,6,HHI 25-30k,111
1007400,7,HHI 30-35k,43
1007400,8,HHI 35-40k,37
1007400,9,HHI 40-45k,85
1007400,10,HHI 45-50k,0
1007400,11,HHI 50-60k,53
1007400,12,HHI 60-75k,170
1007400,13,HHI 75-100k,235
1007400,14,HHI 100-125k,77
1007400,15,HHI 125-150k,234
1007400,16,HHI 150-200k,134
1007400,17,HHI 200k+,1074
1007500,2,HHI <10k,98
1007500,3,HHI 10-15k,13
1007500,4,HHI 15-20k,0
1007500,5,HHI 20-25k,17
1007500,6,HHI 25-30k,62
1007500,7,HHI 30-35k,137
1007500,8,HHI 35-40k,0
1007500,9,HHI 40-45k,15
1007500,10,HHI 45-50k,67
1007500,11,HHI 50-60k,95
1007500,12,HHI 60-75k,137
1007500,13,HHI 75-100k,177
1007500,14,HHI 100-125k,182
1007500,15,HHI 125-150k,255
1007500,16,HHI 150-200k,211
1007500,17,HHI 200k+,783
1007600,2,HHI <10k,141
1007600,3,HHI 10-15k,6
1007600,4,HHI 15-20k,32
1007600,5,HHI 20-25k,20
1007600,6,HHI 25-30k,0
1007600,7,HHI 30-35k,35
1007600,8,HHI 35-40k,6
1007600,9,HHI 40-45k,42
1007600,10,HHI 45-50k,8
1007600,11,HHI 50-60k,76
1007600,12,HHI 60-75k,52
1007600,13,HHI 75-100k,167
1007600,14,HHI 100-125k,98
1007600,15,HHI 125-150k,85
1007600,16,HHI 150-200k,151
1007600,17,HHI 200k+,262
1007700,2,HHI <10k,118
1007700,3,HHI 10-15k,264
1007700,4,HHI 15-20k,19
1007700,5,HHI 20-25k,0
1007700,6,HHI 25-30k,68
1007700,7,HHI 30-35k,99
1007700,8,HHI 35-40k,46
1007700,9,HHI 40-45k,22
1007700,10,HHI 45-50k,28
1007700,11,HHI 50-60k,75
1007700,12,HHI 60-75k,89
1007700,13,HHI 75-100k,405
1007700,14,HHI 100-125k,328
1007700,15,HHI 125-150k,296
1007700,16,HHI 150-200k,586
1007700,17,HHI 200k+,1191
1007800,2,HHI <10k,180
1007800,3,HHI 10-15k,139
1007800,4,HHI 15-20k,87
1007800,5,HHI 20-25k,86
1007800,6,HHI 25-30k,97
1007800,7,HHI 30-35k,71
1007800,8,HHI 35-40k,10
1007800,9,HHI 40-45k,51
1007800,10,HHI 45-50k,114
1007800,11,HHI 50-60k,271
1007800,12,HHI 60-75k,256
1007800,13,HHI 75-100k,265
1007800,14,HHI 100-125k,444
1007800,15,HHI 125-150k,466
1007800,16,HHI 150-200k,679
1007800,17,HHI 200k+,1550
1007900,2,HHI <10k,191
1007900,3,HHI 10-15k,110
1007900,4,HHI 15-20k,20
1007900,5,HHI 20-25k,143
1007900,6,HHI 25-30k,69
1007900,7,HHI 30-35k,136
1007900,8,HHI 35-40k,93
1007900,9,HHI 40-45k,12
1007900,10,HHI 45-50k,20
1007900,11,HHI 50-60k,68
1007900,12,HHI 60-75k,119
1007900,13,HHI 75-100k,300
1007900,14,HHI 100-125k,164
1007900,15,HHI 125-150k,80
1007900,16,HHI 150-200k,135
1007900,17,HHI 200k+,815
1008000,2,HHI <10k,46
1008000,3,HHI 10-15k,60
1008000,4,HHI 15-20k,79
1008000,5,HHI 20-25k,92
1008000,6,HHI 25-30k,90
1008000,7,HHI 30-35k,36
1008000,8,HHI 35-40k,48
1008000,9,HHI 40-45k,57
1008000,10,HHI 45-50k,18
1008000,11,HHI 50-60k,76
1008000,12,HHI 60-75k,262
1008000,13,HHI 75-100k,296
1008000,14,HHI 100-125k,246
1008000,15,HHI 125-150k,226
1008000,16,HHI 150-200k,355
1008000,17,HHI 200k+,991
1008100,2,HHI <10k,318
1008100,3,HHI 10-15k,70
1008100,4,HHI 15-20k,107
1008100,5,HHI 20-25k,65
1008100,6,HHI 25-30k,123
1008100,7,HHI 30-35k,115
1008100,8,HHI 35-40k,25
1008100,9,HHI 40-45k,25
1008100,10,HHI 45-50k,0
1008100,11,HHI 50-60k,223
1008100,12,HHI 60-75k,227
1008100,13,HHI 75-100k,318
1008100,14,HHI 100-125k,328
1008100,15,HHI 125-150k,502
1008100,16,HHI 150-200k,470
1008100,17,HHI 200k+,1635
1008200,2,HHI <10k,88
1008200,3,HHI 10-15k,78
1008200,4,HHI 15-20k,46
1008200,5,HHI 20-25k,20
1008200,6,HHI 25-30k,22
1008200,7,HHI 30-35k,0
1008200,8,HHI 35-40k,37
1008200,9,HHI 40-45k,23
1008200,10,HHI 45-50k,10
1008200,11,HHI 50-60k,63
1008200,12,HHI 60-75k,82
1008200,13,HHI 75-100k,275
1008200,14,HHI 100-125k,143
1008200,15,HHI 125-150k,131
1008200,16,HHI 150-200k,221
1008200,17,HHI 200k+,772
1008300,2,HHI <10k,228
1008300,3,HHI 10-15k,114
1008300,4,HHI 15-20k,112
1008300,5,HHI 20-25k,55
1008300,6,HHI 25-30k,103
1008300,7,HHI 30-35k,29
1008300,8,HHI 35-40k,67
1008300,9,HHI 40-45k,23
1008300,10,HHI 45-50k,23
1008300,11,HHI 50-60k,139
1008300,12,HHI 60-75k,103
1008300,13,HHI 75-100k,208
1008300,14,HHI 100-125k,142
1008300,15,HHI 125-150k,98
1008300,16,HHI 150-200k,213
1008300,17,HHI 200k+,397
1008400,2,HHI <10k,39
1008400,3,HHI 10-15k,47
1008400,4,HHI 15-20k,47
1008400,5,HHI 20-25k,49
1008400,6,HHI 25-30k,0
1008400,7,HHI 30-35k,0
1008400,8,HHI 35-40k,0
1008400,9,HHI 40-45k,17
1008400,10,HHI 45-50k,0
1008400,11,HHI 50-60k,11
1008400,12,HHI 60-75k,25
1008400,13,HHI 75-100k,45
1008400,14,HHI 100-125k,63
1008400,15,HHI 125-150k,70
1008400,16,HHI 150-200k,165
1008400,17,HHI 200k+,306
1008601,2,HHI <10k,33
1008601,3,HHI 10-15k,19
1008601,4,HHI 15-20k,0
1008601,5,HHI 20-25k,18
1008601,6,HHI 25-30k,10
1008601,7,HHI 30-35k,18
1008601,8,HHI 35-40k,11
1008601,9,HHI 40-45k,0
1008601,10,HHI 45-50k,0
1008601,11,HHI 50-60k,61
1008601,12,HHI 60-75k,74
1008601,13,HHI 75-100k,71
1008601,14,HHI 100-125k,135
1008601,15,HHI 125-150k,164
1008601,16,HHI 150-200k,137
1008601,17,HHI 200k+,562
1008602,2,HHI <10k,0
1008602,3,HHI 10-15k,0
1008602,4,HHI 15-20k,0
1008602,5,HHI 20-25k,0
1008602,6,HHI 25-30k,0
1008602,7,HHI 30-35k,0
1008602,8,HHI 35-40k,0
1008602,9,HHI 40-45k,0
1008602,10,HHI 45-50k,0
1008602,11,HHI 50-60k,0
1008602,12,HHI 60-75k,0
1008602,13,HHI 75-100k,0
1008602,14,HHI 100-125k,0
1008602,15,HHI 125-150k,0
1008602,16,HHI 150-200k,0
1008602,17,HHI 200k+,0
1008603,2,HHI <10k,119
1008603,3,HHI 10-15k,13
1008603,4,HHI 15-20k,56
1008603,5,HHI 20-25k,17
1008603,6,HHI 25-30k,59
1008603,7,HHI 30-35k,33
1008603,8,HHI 35-40k,56
1008603,9,HHI 40-45k,36
1008603,10,HHI 45-50k,62
1008603,11,HHI 50-60k,19
1008603,12,HHI 60-75k,50
1008603,13,HHI 75-100k,211
1008603,14,HHI 100-125k,195
1008603,15,HHI 125-150k,126
1008603,16,HHI 150-200k,272
1008603,17,HHI 200k+,1120
1008700,2,HHI <10k,261
1008700,3,HHI 10-15k,37
1008700,4,HHI 15-20k,93
1008700,5,HHI 20-25k,0
1008700,6,HHI 25-30k,0
1008700,7,HHI 30-35k,49
1008700,8,HHI 35-40k,56
1008700,9,HHI 40-45k,0
1008700,10,HHI 45-50k,0
1008700,11,HHI 50-60k,186
1008700,12,HHI 60-75k,149
1008700,13,HHI 75-100k,271
1008700,14,HHI 100-125k,390
1008700,15,HHI 125-150k,92
1008700,16,HHI 150-200k,776
1008700,17,HHI 200k+,1627
1008800,2,HHI <10k,77
1008800,3,HHI 10-15k,27
1008800,4,HHI 15-20k,68
1008800,5,HHI 20-25k,41
1008800,6,HHI 25-30k,85
1008800,7,HHI 30-35k,123
1008800,8,HHI 35-40k,50
1008800,9,HHI 40-45k,160
1008800,10,HHI 45-50k,122
1008800,11,HHI 50-60k,328
1008800,12,HHI 60-75k,286
1008800,13,HHI 75-100k,557
1008800,14,HHI 100-125k,222
1008800,15,HHI 125-150k,548
1008800,16,HHI 150-200k,546
1008800,17,HHI 200k+,1155
1008900,2,HHI <10k,381
1008900,3,HHI 10-15k,17
1008900,4,HHI 15-20k,53
1008900,5,HHI 20-25k,47
1008900,6,HHI 25-30k,114
1008900,7,HHI 30-35k,30
1008900,8,HHI 35-40k,60
1008900,9,HHI 40-45k,15
1008900,10,HHI 45-50k,36
1008900,11,HHI 50-60k,191
1008900,12,HHI 60-75k,127
1008900,13,HHI 75-100k,259
1008900,14,HHI 100-125k,166
1008900,15,HHI 125-150k,218
1008900,16,HHI 150-200k,353
1008900,17,HHI 200k+,811
1009000,2,HHI <10k,268
1009000,3,HHI 10-15k,21
1009000,4,HHI 15-20k,42
1009000,5,HHI 20-25k,129
1009000,6,HHI 25-30k,105
1009000,7,HHI 30-35k,25
