locationid,zone,borough,speed_zone,day_type,time_of_day,mean_trip_mph,median_trip_mph,num_trips,mean_trip_distance,mean_trip_minutes
212,Soundview/Bruckner,Bronx,3,weekend_or_holiday,0,15.351806316716946,14.39771573604061,4499,1.75007329019868371648,7.521727050455657
212,Soundview/Bruckner,Bronx,3,weekend_or_holiday,6,14.95115172357331,13.918648659349941,4150,1.77047855645320944581,7.920654618473895
212,Soundview/Bruckner,Bronx,3,weekend_or_holiday,12,13.08081842737414,12.195333048289086,9097,1.72881960581821874024,8.769574218606866
212,Soundview/Bruckner,Bronx,3,weekend_or_holiday,20,14.180646011479375,13.356983455130194,4946,1.74794193682185236674,8.091033158107562
213,Soundview/Castle Hill,Bronx,3,weekday,0,18.091109919805078,16.65703299429422,6100,2.0196283840821027,7.736005464480874
213,Soundview/Castle Hill,Bronx,3,weekday,6,14.528660075380515,13.267954380644735,29154,1.9765118849908586,9.770959388077108
213,Soundview/Castle Hill,Bronx,3,weekday,12,14.681536640356455,13.17611995557201,33041,1.9940992188103520,9.729217235152285
213,Soundview/Castle Hill,Bronx,3,weekday,20,16.508438636533768,15.03364261354409,11737,2.0214143587173590,8.490970151373151
213,Soundview/Castle Hill,Bronx,3,weekend_or_holiday,0,17.999078232252366,16.286446164672764,4341,2.0441025589829734,7.94127313215081
213,Soundview/Castle Hill,Bronx,3,weekend_or_holiday,6,17.48123903692875,16.101798561151078,8331,2.0163701195511127,7.863673828672028
213,Soundview/Castle Hill,Bronx,3,weekend_or_holiday,12,15.274140480032365,13.756512779869228,17359,2.0024221359978114,9.1453712771473
213,Soundview/Castle Hill,Bronx,3,weekend_or_holiday,20,15.92202488147911,14.495353619708752,6894,2.0411583380126247,8.82191760951552
215,South Jamaica,Queens,3,weekday,0,18.375741150594973,16.92129722769887,4766,1.9356123034845314,7.323136102951462
215,South Jamaica,Queens,3,weekday,6,14.23233174947797,12.909260062055226,26115,1.9340447274721693,9.499408385985067
215,South Jamaica,Queens,3,weekday,12,14.72530130574305,13.08580318942046,20976,1.9924831166342031,9.668781782354436
215,South Jamaica,Queens,3,weekday,20,16.608022052232926,14.91697156068326,7003,2.0505064640734663,8.632966823742207
215,South Jamaica,Queens,3,weekend_or_holiday,0,17.988938678769614,16.155825125792088,3366,2.0853716956480777,8.202267775797187
215,South Jamaica,Queens,3,weekend_or_holiday,6,17.080132349948236,15.480087955676781,7586,1.9827553878881984,8.021515511029088
215,South Jamaica,Queens,3,weekend_or_holiday,12,15.650465517577478,14.020503417236208,10721,2.0157274023523940,9.080844448589994
215,South Jamaica,Queens,3,weekend_or_holiday,20,16.64828561129976,15.043497985088848,4428,2.1078093317508373,8.857260614272809
216,South Ozone Park,Queens,4,weekday,0,21.81100939609244,19.44209173920388,7524,2.2291881365270075,7.558344409002304
216,South Ozone Park,Queens,4,weekday,6,17.508908742068467,15.455024300085961,28267,2.2339640201185028,9.615179066284595
216,South Ozone Park,Queens,4,weekday,12,17.81782502976167,15.771370128695766,32451,2.2018687431943870,9.119713311351473
216,South Ozone Park,Queens,4,weekday,20,20.202049972123522,18.0054839752233,13581,2.1804637413097897,7.905272071276047
216,South Ozone Park,Queens,4,weekend_or_holiday,0,20.955628214731245,18.60108522631211,9703,2.1752045401989347,7.731552097289498
216,South Ozone Park,Queens,4,weekend_or_holiday,6,19.704300652742813,17.87341441061286,8396,2.2303580860044899,8.019058678735906
216,South Ozone Park,Queens,4,weekend_or_holiday,12,18.15598871362665,16.06643185481464,17447,2.1918099081074107,8.837000630480885
216,South Ozone Park,Queens,4,weekend_or_holiday,20,19.70793548868596,17.38605802282414,9606,2.1704669714208925,8.12255014227219
217,South Williamsburg,Brooklyn,2,weekday,0,11.283017104399788,10.631150060082101,2294,1.30995504089737704648,7.765082824760244
217,South Williamsburg,Brooklyn,2,weekday,6,7.797994186667251,7.13499743011017,9669,1.21155881970619184719,10.573235770676042
217,South Williamsburg,Brooklyn,2,weekday,12,7.3788392976333315,6.746823994793296,20536,1.12834941923410608500,10.555050480457083
217,South Williamsburg,Brooklyn,2,weekday,20,8.939618538795633,8.279494102600541,7859,1.16943701120149248217,8.777728294524325
217,South Williamsburg,Brooklyn,2,weekend_or_holiday,0,10.901579166404186,10.289438105236306,1519,1.56735395282795105070,9.453763440860216
217,South Williamsburg,Brooklyn,2,weekend_or_holiday,6,10.375500471312153,9.695047223337582,1973,1.31316399240556754202,8.324607197161683
217,South Williamsburg,Brooklyn,2,weekend_or_holiday,12,9.032657556176364,8.393566840012236,5794,1.30370308620726099842,9.490127718329306
217,South Williamsburg,Brooklyn,2,weekend_or_holiday,20,9.296626251907991,8.588532431373835,3513,1.24277170987323840443,8.895715912325647
218,Springfield Gardens North,Queens,3,weekday,0,17.597196996474576,16.153184165232357,1705,1.7949011878029580,7.176666666666667
218,Springfield Gardens North,Queens,3,weekday,6,15.564978088409301,14.20737257608766,6379,1.7134859590445572,8.187414432774208
218,Springfield Gardens North,Queens,3,weekday,12,14.587489272703772,13.244703283462195,8415,1.7583306407473322,8.838890869479105
218,Springfield Gardens North,Queens,3,weekday,20,16.051804968427266,14.72188936578139,3081,1.7790737722674788,8.02486205777345
218,Springfield Gardens North,Queens,3,weekend_or_holiday,0,16.554707867875077,15.144630746999551,1340,1.7783376290632347,7.558532338308457
218,Springfield Gardens North,Queens,3,weekend_or_holiday,6,16.559450903215385,15.227719667152183,2508,1.8126036412290408,7.6266015417331205
218,Springfield Gardens North,Queens,3,weekend_or_holiday,12,15.040876033107356,13.7271307197013,3836,1.7406728996626893,8.516158324643726
218,Springfield Gardens North,Queens,3,weekend_or_holiday,20,15.536129688500528,14.12968587277172,1665,1.7650018990363209,8.17994994994995
219,Springfield Gardens South,Queens,4,weekday,0,28.64066446517325,25.53920707514311,3515,3.1887706580593084,7.9888999525841635
219,Springfield Gardens South,Queens,4,weekday,6,24.031569369075015,21.290515309932783,9377,2.8662125748117670,8.792595357434859
219,Springfield Gardens South,Queens,4,weekday,12,24.973016850376425,20.91123584815907,11623,3.0571553724603420,9.451266167656085
219,Springfield Gardens South,Queens,4,weekday,20,30.762167808373945,24.61331091906939,4502,3.1049358820888883,8.099496520065156
219,Springfield Gardens South,Queens,4,weekend_or_holiday,0,27.66421017092429,23.641022765504093,1948,3.0966933979806305,8.311593086926763
219,Springfield Gardens South,Queens,4,weekend_or_holiday,6,25.369574948317425,22.36061946902655,2761,2.9846180393618679,8.367101291802488
219,Springfield Gardens South,Queens,4,weekend_or_holiday,12,27.224333582257003,22.2225920429877,4790,3.0457849810663821,8.78437369519833
219,Springfield Gardens South,Queens,4,weekend_or_holiday,20,28.279826823092858,22.807720244889488,2199,3.0291132632150286,8.600613915416098
220,Spuyten Duyvil/Kingsbridge,Bronx,3,weekday,0,15.379352228456678,14.363878309548939,3630,1.6867769636458880,7.797020202020202
220,Spuyten Duyvil/Kingsbridge,Bronx,3,weekday,6,12.51590441764376,11.51869517302182,14953,1.6486472003827280,9.21253371675695
220,Spuyten Duyvil/Kingsbridge,Bronx,3,weekday,12,12.162675220801136,10.993643348834741,29038,1.6692199356865460,9.66106825538949
220,Spuyten Duyvil/Kingsbridge,Bronx,3,weekday,20,13.922990297492891,12.74386648765936,12023,1.7073027062896306,8.490576395242451
220,Spuyten Duyvil/Kingsbridge,Bronx,3,weekend_or_holiday,0,14.93299410083243,13.617182356813695,4323,1.7222929487636595,8.060501966227157
220,Spuyten Duyvil/Kingsbridge,Bronx,3,weekend_or_holiday,6,14.009182762159396,12.91869060190074,4255,1.6867295557325946,8.21237759498629
220,Spuyten Duyvil/Kingsbridge,Bronx,3,weekend_or_holiday,12,12.395732716088364,11.219790851730634,13027,1.7166899186553493,9.615327141065992
220,Spuyten Duyvil/Kingsbridge,Bronx,3,weekend_or_holiday,20,13.49574549570399,12.375623797619278,5378,1.7207755324886040,8.743835998512457
222,Starrett City,Brooklyn,4,weekday,0,16.5572051628994,15.718274387874075,1281,1.8779978832109020,7.674915430653135
222,Starrett City,Brooklyn,4,weekday,6,13.631526454434864,13.013755375664054,9239,1.8625394240233108,9.42076523433272
222,Starrett City,Brooklyn,4,weekday,12,13.369433857744243,12.417628770493256,8003,1.8528328648358670,9.666650006247657
222,Starrett City,Brooklyn,4,weekday,20,14.701574140453216,13.84409010373901,2686,1.8870214330083632,8.936355174981385
222,Starrett City,Brooklyn,4,weekend_or_holiday,0,15.887502969193275,14.975347904038248,861,1.8985424877397718,8.267499032133179
222,Starrett City,Brooklyn,4,weekend_or_holiday,6,15.294578347605256,14.61292494233102,2430,1.8500837801048730,8.211625514403291
222,Starrett City,Brooklyn,4,weekend_or_holiday,12,13.752597415390118,12.850402797726849,4288,1.8582474247989570,9.230037313432836
222,Starrett City,Brooklyn,4,weekend_or_holiday,20,14.283033225520105,13.311426859623857,1308,1.9170801445881850,9.348356269113149
223,Steinway,Queens,2,weekday,0,13.489508031904876,12.569106041800548,7038,1.49578265369743666358,7.265863881784598
223,Steinway,Queens,2,weekday,6,10.796833658063568,9.9149083639693,30099,1.39846253479268131088,8.852337840681308
223,Steinway,Queens,2,weekday,12,9.817063082479665,9.016712369151007,34811,1.45168951479204771965,9.967345570844465
223,Steinway,Queens,2,weekday,20,11.527608835710002,10.733128957112397,18611,1.51056143434475671178,8.649410742750701
223,Steinway,Queens,2,weekend_or_holiday,0,12.428134988018659,11.532051087856608,10741,1.49593181009005243672,7.996261986779629
223,Steinway,Queens,2,weekend_or_holiday,6,11.048496298733411,10.278236450449715,9704,1.56554209221256055626,9.421564990381972
223,Steinway,Queens,2,weekend_or_holiday,12,9.646704317904707,8.8461050116976,21764,1.51295118561741689509,10.62622220180114
223,Steinway,Queens,2,weekend_or_holiday,20,10.881772174297215,10.050111659841608,11736,1.52747128862178716095,9.36025477164281
224,Stuy Town/Peter Cooper Village,Manhattan,1,weekday,0,11.10731607303376,10.454438167205891,2241,1.69475626144108066211,9.836918042540532
224,Stuy Town/Peter Cooper Village,Manhattan,1,weekday,6,7.633498796567191,7.128794454607399,20035,1.75950394445947597230,15.228475168455203
224,Stuy Town/Peter Cooper Village,Manhattan,1,weekday,12,6.993512775802117,6.526714106527292,17580,1.63079749255444073372,15.49425199089875
224,Stuy Town/Peter Cooper Village,Manhattan,1,weekday,20,7.9833908232617175,7.446387457901592,8607,1.58696463652309457414,13.01879090662639
224,Stuy Town/Peter Cooper Village,Manhattan,1,weekend_or_holiday,0,9.126878009909134,8.37363620191653,3574,1.59635146208040819909,11.426254430143631
224,Stuy Town/Peter Cooper Village,Manhattan,1,weekend_or_holiday,6,9.245855654332292,8.60842692058294,7692,1.78044095688635264407,12.502558935690761
224,Stuy Town/Peter Cooper Village,Manhattan,1,weekend_or_holiday,12,7.53258182113239,6.95730304887252,14400,1.69784131846450694115,14.830815972222222
224,Stuy Town/Peter Cooper Village,Manhattan,1,weekend_or_holiday,20,7.766583018949957,7.127435410183205,6039,1.60448122251035540583,13.519501021140366
225,Stuyvesant Heights,Brooklyn,2,weekday,0,12.787485315798524,11.773212725751874,13446,1.6229714455832875,8.657416084089444
225,Stuyvesant Heights,Brooklyn,2,weekday,6,10.456280910646598,9.248586872481267,42669,1.6742311149552633,11.531795526807127
225,Stuyvesant Heights,Brooklyn,2,weekday,12,9.636257657934308,8.68587122748978,56447,1.6481979643660973,12.201855132543212
225,Stuyvesant Heights,Brooklyn,2,weekday,20,11.12050197679499,10.19424124867749,33903,1.6238772322113964,9.988444975370912
225,Stuyvesant Heights,Brooklyn,2,weekend_or_holiday,0,11.688467120115806,10.806404898391218,18206,1.6298578232176483,9.482193599179759
225,Stuyvesant Heights,Brooklyn,2,weekend_or_holiday,6,11.654867219519888,10.721556549595345,15982,1.7167810800504776,10.081317523881033
225,Stuyvesant Heights,Brooklyn,2,weekend_or_holiday,12,10.202059363331097,9.325837861100652,35815,1.6783174529665175,11.39039880869282
225,Stuyvesant Heights,Brooklyn,2,weekend_or_holiday,20,10.714830311118396,9.83200998185118,20860,1.6577969807878710,10.531258389261746
226,Sunnyside,Queens,2,weekday,0,12.323173580935864,11.617544943473158,7815,1.63234774324153142383,8.792678609511624
226,Sunnyside,Queens,2,weekday,6,10.034041996774494,9.270858807759128,27770,1.52394917158283433521,10.35473952706758
226,Sunnyside,Queens,2,weekday,12,9.760416337409307,8.958106944364845,45222,1.62145155300777441775,11.449654666607698
226,Sunnyside,Queens,2,weekday,20,11.364043068242738,10.713586115018474,17859,1.67123069854456033207,9.74213188495063
226,Sunnyside,Queens,2,weekend_or_holiday,0,11.979263030089651,11.315323606204885,8179,1.70775580738108207102,9.45640665117985
226,Sunnyside,Queens,2,weekend_or_holiday,6,11.214885493689376,10.502544321637862,9650,1.62130747516535223828,9.553288428324697
226,Sunnyside,Queens,2,weekend_or_holiday,12,10.487133791034244,9.824079596164209,24042,1.66418464016461184315,10.53076629786762
226,Sunnyside,Queens,2,weekend_or_holiday,20,11.234640395408421,10.64881714250886,9707,1.69897929321014643826,9.96454105284846
227,Sunset Park East,Brooklyn,3,weekday,0,16.6621962674732,15.408284023668637,4201,1.8279771827166729,7.694060937871935
227,Sunset Park East,Brooklyn,3,weekday,6,12.440011857990045,11.415930157845786,15561,1.8440055217812140,10.477616048668681
227,Sunset Park East,Brooklyn,3,weekday,12,11.76228565337606,10.8463115629405,21168,1.8744904147928341,11.219579081632652
227,Sunset Park East,Brooklyn,3,weekday,20,14.319782568530261,13.233427141963729,8387,1.8621341233679182,8.983311474106753
227,Sunset Park East,Brooklyn,3,weekend_or_holiday,0,16.100302796817438,14.714083463894031,3840,1.8917185336106654,8.234375
227,Sunset Park East,Brooklyn,3,weekend_or_holiday,6,14.12219275240187,13.133110164333536,4811,1.9570117919469744,9.504586711009493
227,Sunset Park East,Brooklyn,3,weekend_or_holiday,12,12.84043305490691,11.808110018399145,9887,1.9591425024604128,10.561022892013082
227,Sunset Park East,Brooklyn,3,weekend_or_holiday,20,13.964484015960682,12.781418336711358,4647,1.8921599680712652,9.327300767520263
228,Sunset Park West,Brooklyn,3,weekday,0,15.975063221272912,14.548631815333689,6212,1.8887212173811115,8.192586928525435
228,Sunset Park West,Brooklyn,3,weekday,6,12.006831860394591,10.894975802025645,22161,1.8174132074703837,11.06037032023224
228,Sunset Park West,Brooklyn,3,weekday,12,11.762579635143306,10.672118346275647,41350,1.8756780606855844,11.502225715437325
228,Sunset Park West,Brooklyn,3,weekday,20,14.32593335858105,13.138015849060253,15786,1.9077997247403054,9.120918324253557
228,Sunset Park West,Brooklyn,3,weekend_or_holiday,0,15.471734462812705,14.16775894169965,7222,1.8996438210635474,8.515062771162189
228,Sunset Park West,Brooklyn,3,weekend_or_holiday,6,13.576190463627873,12.352262889518414,8527,1.8739804030077091,9.59681013252023
228,Sunset Park West,Brooklyn,3,weekend_or_holiday,12,12.109212915184724,11.093489695046031,21254,1.9055133448856332,10.942043066403187
228,Sunset Park West,Brooklyn,3,weekend_or_holiday,20,14.030135569954071,12.960005114344671,8367,1.9071753987646284,9.335116130831441
229,Sutton Place/Turtle Bay North,Manhattan,1,weekday,0,11.912498873836814,11.324060347442792,6310,1.64924153982738807393,9.068058637083993
229,Sutton Place/Turtle Bay North,Manhattan,1,weekday,6,5.941290574298029,5.513816197277519,46447,1.42685628040954439197,16.112675737937863
229,Sutton Place/Turtle Bay North,Manhattan,1,weekday,12,6.628536645778523,6.189685046226485,58290,1.53585710278165065124,15.642647395207868
229,Sutton Place/Turtle Bay North,Manhattan,1,weekday,20,8.849552004980124,8.29923878690695,29795,1.67801904163791667897,12.661079599485372
229,Sutton Place/Turtle Bay North,Manhattan,1,weekend_or_holiday,0,10.79017175600217,10.270827267554331,7269,1.72363760230205715623,10.478940248544045
229,Sutton Place/Turtle Bay North,Manhattan,1,weekend_or_holiday,6,9.213627826844906,8.763048802346455,13873,1.67446760357067639441,12.048655662077415
229,Sutton Place/Turtle Bay North,Manhattan,1,weekend_or_holiday,12,7.811038689698825,7.362689530834643,31280,1.64641579695462241261,14.293871483375959
229,Sutton Place/Turtle Bay North,Manhattan,1,weekend_or_holiday,20,8.96218931049613,8.361350329666587,13755,1.68333171950093656114,12.604901248031018
230,Times Sq/Theatre District,Manhattan,1,weekday,0,11.28321241968284,10.869406987216964,23157,1.52867918449164980220,8.77293618920125
230,Times Sq/Theatre District,Manhattan,1,weekday,6,6.184551466898188,5.683498658756953,43519,1.34306764732501823977,14.90115198725461
230,Times Sq/Theatre District,Manhattan,1,weekday,12,6.011375189082059,5.636105761933976,92069,1.42677715754974846073,15.986234237365455
230,Times Sq/Theatre District,Manhattan,1,weekday,20,7.936974555668822,7.586886798673675,75752,1.53567969553710251899,12.61549508043792
230,Times Sq/Theatre District,Manhattan,1,weekend_or_holiday,0,9.65036998440161,9.13600953442447,17082,1.46021733875382016304,10.023833079654997
230,Times Sq/Theatre District,Manhattan,1,weekend_or_holiday,6,8.96055564782061,8.56962694902278,16423,1.43553595524720585710,10.883162840731496
230,Times Sq/Theatre District,Manhattan,1,weekend_or_holiday,12,6.654571267175671,6.256417404426665,42558,1.42308924145972934535,14.600224008020428
230,Times Sq/Theatre District,Manhattan,1,weekend_or_holiday,20,7.507266157544287,6.9665559905309316,26794,1.42758660789461216977,12.826946331268195
231,TriBeCa/Civic Center,Manhattan,1,weekday,0,11.641484140359605,11.075974700954108,11650,1.62206981098036330302,8.910919885550786
231,TriBeCa/Civic Center,Manhattan,1,weekday,6,8.25326336703998,7.573990207528478,62034,1.62784847333705412656,13.228739884579424
231,TriBeCa/Civic Center,Manhattan,1,weekday,12,7.660905785150838,7.182865028840102,115526,1.59362912377168110658,13.835756308825143
231,TriBeCa/Civic Center,Manhattan,1,weekday,20,9.278097003555619,8.820361398579152,57035,1.62169310019648202715,11.280813243330119
231,TriBeCa/Civic Center,Manhattan,1,weekend_or_holiday,0,10.406309149521062,9.990129558128512,14667,1.66683993315606153145,10.404949887502557
231,TriBeCa/Civic Center,Manhattan,1,weekend_or_holiday,6,9.993892686357391,9.415832392858665,18538,1.63611904533277336524,10.596930628978315
231,TriBeCa/Civic Center,Manhattan,1,weekend_or_holiday,12,8.149939406665519,7.664561550410097,56083,1.58356751847198219254,12.731317570981105
231,TriBeCa/Civic Center,Manhattan,1,weekend_or_holiday,20,9.063186578621774,8.57127717435607,24969,1.62013923596118221475,11.644681404942128
232,Two Bridges/Seward Park,Manhattan,1,weekday,0,11.586399276416557,10.820560914193539,3421,1.58579922253578228230,8.878860956835235
232,Two Bridges/Seward Park,Manhattan,1,weekday,6,8.839683147695144,7.893833620168279,20623,1.76453364910685524675,13.360792157623365
232,Two Bridges/Seward Park,Manhattan,1,weekday,12,8.278370024649014,7.4377137364780115,25333,1.56660728753954815735,12.705790865669286
232,Two Bridges/Seward Park,Manhattan,1,weekday,20,9.080233669214318,8.241824289096488,12621,1.55549398873629809320,11.207296040989885
232,Two Bridges/Seward Park,Manhattan,1,weekend_or_holiday,0,9.84167818180657,9.042287909831218,6246,1.54594135744530727643,10.314281139929555
232,Two Bridges/Seward Park,Manhattan,1,weekend_or_holiday,6,10.001504006112327,9.064439102453205,6727,1.67079345606903722558,10.996568554581042
232,Two Bridges/Seward Park,Manhattan,1,weekend_or_holiday,12,8.540798070284067,7.626563975928963,16580,1.57022800877448516996,12.21288098110173
232,Two Bridges/Seward Park,Manhattan,1,weekend_or_holiday,20,8.541028529214248,7.718790410954997,7627,1.52184956423750287189,11.640470259166994
233,UN/Turtle Bay South,Manhattan,1,weekday,0,11.340866316537966,10.652173596191796,4864,1.58125519850362658474,9.133706825657894
233,UN/Turtle Bay South,Manhattan,1,weekday,6,6.254982796817092,5.706386622427485,43840,1.43252350465959646648,15.447992700729928
233,UN/Turtle Bay South,Manhattan,1,weekday,12,6.367212293513047,5.946127549885988,62703,1.61694421361076077902,16.938327246436906
233,UN/Turtle Bay South,Manhattan,1,weekday,20,8.61627786331431,8.091640263088955,25809,1.73223423776951994721,13.317057357252638
233,UN/Turtle Bay South,Manhattan,1,weekend_or_holiday,0,10.223477006161238,9.614374103266833,7366,1.79582896523134906223,11.554022988505748
233,UN/Turtle Bay South,Manhattan,1,weekend_or_holiday,6,9.22230030974839,8.709560969437849,14588,1.67957679548735866536,12.144407503884471
233,UN/Turtle Bay South,Manhattan,1,weekend_or_holiday,12,7.551944015053105,7.106976746176095,32986,1.72290299792238764167,15.190876937690739
233,UN/Turtle Bay South,Manhattan,1,weekend_or_holiday,20,8.435411092734208,7.87838681059433,15167,1.77174560791804895979,13.900491197995649
234,Union Sq,Manhattan,1,weekday,0,11.02764123767488,10.55599416759787,14940,1.50766601245921243778,8.838195002231148
234,Union Sq,Manhattan,1,weekday,6,6.718426117033298,6.191215923289445,63001,1.45837998031701892787,14.906482436786717
234,Union Sq,Manhattan,1,weekday,12,6.065231732012891,5.770329502183322,157557,1.45992386767839048050,16.07711653560299
234,Union Sq,Manhattan,1,weekday,20,7.864822139357842,7.509743813563294,79997,1.51618700174911018906,12.53980857615494
234,Union Sq,Manhattan,1,weekend_or_holiday,0,9.266643569571391,8.740378013140882,21148,1.50503465398806059367,10.708418447764958
234,Union Sq,Manhattan,1,weekend_or_holiday,6,8.914013946095054,8.406330745111624,16524,1.51016409811350404232,11.133841684822077
234,Union Sq,Manhattan,1,weekend_or_holiday,12,6.796399036024288,6.453520720408129,62745,1.48850641963180819638,14.507715887056072
234,Union Sq,Manhattan,1,weekend_or_holiday,20,7.5768547657704355,7.092218820603872,32938,1.49424716324663949877,12.9949976723946
235,University Heights/Morris Heights,Bronx,3,weekday,0,15.086484679132992,13.852125644624646,6834,1.7577068291968999,7.861893961564726
235,University Heights/Morris Heights,Bronx,3,weekday,6,11.870240275249492,10.861625067081386,27140,1.8213290686195424,10.52303733726357
235,University Heights/Morris Heights,Bronx,3,weekday,12,11.171368674461075,10.184057661009067,34289,1.8177844684052356,11.17529382600834
235,University Heights/Morris Heights,Bronx,3,weekday,20,13.147947015328066,12.131086620552402,15338,1.7824159648529143,9.138920763245968
235,University Heights/Morris Heights,Bronx,3,weekend_or_holiday,0,13.927134992146778,12.820302155830928,8113,1.7669609263664131,8.60426270594519
235,University Heights/Morris Heights,Bronx,3,weekend_or_holiday,6,14.043320158860475,13.048091410769002,7948,1.8756359271317948,8.896865039422917
235,University Heights/Morris Heights,Bronx,3,weekend_or_holiday,12,11.943186776741403,11.00155562469443,16237,1.8359730789014463,10.446663997864958
235,University Heights/Morris Heights,Bronx,3,weekend_or_holiday,20,12.387181052662584,11.346133044889129,9941,1.7911640458104263,9.796606645877343
236,Upper East Side North,Manhattan,2,weekday,0,13.292579082785496,12.841765405074337,4257,1.66861402695596868069,8.066564873541617
236,Upper East Side North,Manhattan,2,weekday,6,7.8337608425826595,7.190167349894936,56095,1.60538357375108594580,14.047795109486882
236,Upper East Side North,Manhattan,2,weekday,12,7.277708660283254,6.790887486304015,92373,1.54498519387443847760,14.33791963019497
236,Upper East Side North,Manhattan,2,weekday,20,10.312597038184265,9.793189781600617,21904,1.64658186350942071734,10.403198046018991
236,Upper East Side North,Manhattan,2,weekend_or_holiday,0,12.521153796343889,12.012491651795207,3841,1.64542288297160136340,8.414518788509936
236,Upper East Side North,Manhattan,2,weekend_or_holiday,6,10.31655343558992,9.79778264969786,11997,1.58465973507572929733,10.134314134089077
236,Upper East Side North,Manhattan,2,weekend_or_holiday,12,9.11024679352274,8.653169846240253,37058,1.66871175962103647685,12.261426232752262
236,Upper East Side North,Manhattan,2,weekend_or_holiday,20,10.713593195692345,10.227445614906657,10312,1.66426474457928508842,10.204451124903025
237,Upper East Side South,Manhattan,2,weekday,0,11.92795495312832,11.476195421576861,5067,1.52043764619395589772,8.364462864285246
237,Upper East Side South,Manhattan,2,weekday,6,6.67872774284324,6.090087204161686,56245,1.34342966212117973842,14.109280528639582
237,Upper East Side South,Manhattan,2,weekday,12,6.585016678310241,6.118961831940949,107482,1.38245443415730555927,14.46820397834056
237,Upper East Side South,Manhattan,2,weekday,20,9.017984779874803,8.470452933527117,33765,1.48587104847996804900,11.031631867318229
237,Upper East Side South,Manhattan,2,weekend_or_holiday,0,11.235162140730475,10.651786972665608,4467,1.51667226141332380018,8.855257070367884
237,Upper East Side South,Manhattan,2,weekend_or_holiday,6,9.690770334535811,9.115850727001694,11585,1.45325777141284803786,10.27980146741476
237,Upper East Side South,Manhattan,2,weekend_or_holiday,12,7.987082123671079,7.438943727785537,40006,1.44899791009373476445,12.650690729723873
237,Upper East Side South,Manhattan,2,weekend_or_holiday,20,9.630532051110762,9.040113985167316,12916,1.46835967669455690405,10.279623464436874
238,Upper West Side North,Manhattan,2,weekday,0,12.68903597252349,12.195612655238593,4218,1.82312811655274280541,9.219321953532479
238,Upper West Side North,Manhattan,2,weekday,6,8.486210898101227,7.951102217237067,39041,1.73064780117989713494,13.616199209378175
238,Upper West Side North,Manhattan,2,weekday,12,8.396964610449023,7.909959370530766,57295,1.60465082751306395791,12.691056520347907
238,Upper West Side North,Manhattan,2,weekday,20,10.776094645571437,10.372597493515906,17690,1.74273071091993402290,10.32707838703599
238,Upper West Side North,Manhattan,2,weekend_or_holiday,0,12.093462342057693,11.660184133212738,4529,1.82007950732549018457,9.500191359387651
238,Upper West Side North,Manhattan,2,weekend_or_holiday,6,10.564030745977629,10.066755330290876,12396,1.67662332999748949270,10.27318355383457
238,Upper West Side North,Manhattan,2,weekend_or_holiday,12,9.42595111440042,8.962256690411177,25945,1.67132674277925519841,11.597546733474656
238,Upper West Side North,Manhattan,2,weekend_or_holiday,20,10.833021460975765,10.4439418552555,9589,1.74716832850486923470,10.281176347898633
239,Upper West Side South,Manhattan,2,weekday,0,12.948160564051518,12.569763799517622,5269,1.87871426221156842008,9.274163345353324
239,Upper West Side South,Manhattan,2,weekday,6,8.238206300145736,7.652283889400528,50167,1.78782346392022894752,14.446156171719789
239,Upper West Side South,Manhattan,2,weekday,12,7.989428712540515,7.513662106672437,65974,1.62987956274387054776,13.624427552268065
239,Upper West Side South,Manhattan,2,weekday,20,10.37699428648968,9.91388193476455,23916,1.74446615082938618122,10.855075402798684
239,Upper West Side South,Manhattan,2,weekend_or_holiday,0,12.329555164859206,11.851724595773318,6157,1.80546255141160077114,9.399312435710033
239,Upper West Side South,Manhattan,2,weekend_or_holiday,6,10.383120283301244,9.990481744495133,14108,1.77637953015338295897,11.053703572441169
239,Upper West Side South,Manhattan,2,weekend_or_holiday,12,8.956416803666086,8.549032428499023,36325,1.73607822735638253346,12.876203257627896
239,Upper West Side South,Manhattan,2,weekend_or_holiday,20,10.625143032130437,10.210373643545505,12860,1.76232779639130166035,10.752506480041472
240,Van Cortlandt Park,Bronx,3,weekday,0,20.656116600555887,19.615467625899278,370,1.5235049094966526,5.28509009009009
240,Van Cortlandt Park,Bronx,3,weekday,6,13.241328109390158,11.777753779697624,1108,1.5242639933097075,8.68592057761733
240,Van Cortlandt Park,Bronx,3,weekday,12,13.251855304319465,11.590660971825862,1013,1.5282455713341243,8.718114511352418
240,Van Cortlandt Park,Bronx,3,weekday,20,16.750496908585436,14.495891920377513,585,1.5288278640319925,6.776324786324786
240,Van Cortlandt Park,Bronx,3,weekend_or_holiday,0,19.97615196772005,18.143550998381002,305,1.5251906978493006,5.931256830601092
240,Van Cortlandt Park,Bronx,3,weekend_or_holiday,6,16.986043156217896,15.379416087992297,282,1.5282812235669204,6.331382978723405
240,Van Cortlandt Park,Bronx,3,weekend_or_holiday,12,14.482533739763277,13.09416652241648,525,1.5290249541284404,8.118698412698413
240,Van Cortlandt Park,Bronx,3,weekend_or_holiday,20,15.45500272014853,13.15586956521739,360,1.5283996623343527,7.424351851851852
241,Van Cortlandt Village,Bronx,3,weekday,0,14.805253543122108,13.757002090176172,6083,1.6075088284862895,7.65244122965642
